FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E08000023,2015-2016,PRP rents and charges,,78.5,a. Weekly rent mean
E08000023,2014-2015,PRP rents and charges,,84.2,b. Weekly total charges mean
E08000024,2015-2016,PRP rents and charges,,79.4,b. Weekly total charges mean
E08000024,2016-2017,PRP rents and charges,,76.9,a. Weekly rent mean
E08000024,2014-2015,PRP rents and charges,,78.1,b. Weekly total charges mean
E08000024,2016-2017,PRP rents and charges,,78.8,b. Weekly total charges mean
E08000024,2014-2015,PRP rents and charges,,76.3,a. Weekly rent mean
E08000024,2013-2014,PRP rents and charges,,73.7,a. Weekly rent mean
E08000024,2015-2016,PRP rents and charges,,77.3,a. Weekly rent mean
E08000024,2013-2014,PRP rents and charges,,75.5,b. Weekly total charges mean
E08000025,2013-2014,PRP rents and charges,,94.5,b. Weekly total charges mean
E08000025,2015-2016,PRP rents and charges,,99.7,b. Weekly total charges mean
E08000025,2015-2016,PRP rents and charges,,92.2,a. Weekly rent mean
E08000025,2014-2015,PRP rents and charges,,90.5,a. Weekly rent mean
E08000025,2013-2014,PRP rents and charges,,86.6,a. Weekly rent mean
E08000025,2014-2015,PRP rents and charges,,98,b. Weekly total charges mean
E08000025,2016-2017,PRP rents and charges,,106.9,b. Weekly total charges mean
E08000025,2016-2017,PRP rents and charges,,91.1,a. Weekly rent mean
E08000026,2013-2014,PRP rents and charges,,86,b. Weekly total charges mean
E08000026,2015-2016,PRP rents and charges,,83.2,a. Weekly rent mean
E08000026,2015-2016,PRP rents and charges,,90.1,b. Weekly total charges mean
E08000026,2014-2015,PRP rents and charges,,83,a. Weekly rent mean
E08000026,2014-2015,PRP rents and charges,,88.9,b. Weekly total charges mean
E08000026,2016-2017,PRP rents and charges,,82.8,a. Weekly rent mean
E08000026,2016-2017,PRP rents and charges,,89.2,b. Weekly total charges mean
E08000026,2013-2014,PRP rents and charges,,79.6,a. Weekly rent mean
E08000027,2014-2015,PRP rents and charges,,90.4,a. Weekly rent mean
E08000027,2013-2014,PRP rents and charges,,95.4,b. Weekly total charges mean
E08000027,2016-2017,PRP rents and charges,,99.3,b. Weekly total charges mean
E08000027,2016-2017,PRP rents and charges,,90.6,a. Weekly rent mean
E08000027,2015-2016,PRP rents and charges,,87.4,a. Weekly rent mean
E08000027,2015-2016,PRP rents and charges,,96.1,b. Weekly total charges mean
E08000027,2014-2015,PRP rents and charges,,98.1,b. Weekly total charges mean
E08000027,2013-2014,PRP rents and charges,,87.7,a. Weekly rent mean
E08000028,2015-2016,PRP rents and charges,,90.8,a. Weekly rent mean
E08000028,2014-2015,PRP rents and charges,,99.5,b. Weekly total charges mean
E08000028,2013-2014,PRP rents and charges,,84.1,a. Weekly rent mean
E08000028,2016-2017,PRP rents and charges,,89.2,a. Weekly rent mean
E08000028,2014-2015,PRP rents and charges,,92.6,a. Weekly rent mean
E08000028,2013-2014,PRP rents and charges,,92.1,b. Weekly total charges mean
E08000028,2016-2017,PRP rents and charges,,96.4,b. Weekly total charges mean
E08000028,2015-2016,PRP rents and charges,,98.3,b. Weekly total charges mean
E08000029,2014-2015,PRP rents and charges,,111.8,a. Weekly rent mean
E08000029,2013-2014,PRP rents and charges,,96.5,a. Weekly rent mean
E08000029,2016-2017,PRP rents and charges,,109.1,a. Weekly rent mean
E08000029,2013-2014,PRP rents and charges,,101,b. Weekly total charges mean
E08000029,2015-2016,PRP rents and charges,,106.1,a. Weekly rent mean
E08000029,2014-2015,PRP rents and charges,,115.5,b. Weekly total charges mean
E08000029,2015-2016,PRP rents and charges,,110.1,b. Weekly total charges mean
E08000029,2016-2017,PRP rents and charges,,113,b. Weekly total charges mean
E08000030,2016-2017,PRP rents and charges,,90.5,b. Weekly total charges mean
E08000030,2015-2016,PRP rents and charges,,84.6,a. Weekly rent mean
E08000030,2015-2016,PRP rents and charges,,91.1,b. Weekly total charges mean
E08000030,2016-2017,PRP rents and charges,,83.6,a. Weekly rent mean
E08000030,2013-2014,PRP rents and charges,,80.7,a. Weekly rent mean
E08000030,2014-2015,PRP rents and charges,,89.4,b. Weekly total charges mean
E08000030,2013-2014,PRP rents and charges,,86.2,b. Weekly total charges mean
E08000030,2014-2015,PRP rents and charges,,83.4,a. Weekly rent mean
E08000031,2015-2016,PRP rents and charges,,89.1,a. Weekly rent mean
E08000031,2016-2017,PRP rents and charges,,87.2,a. Weekly rent mean
E08000031,2013-2014,PRP rents and charges,,83.2,a. Weekly rent mean
E08000031,2014-2015,PRP rents and charges,,94.6,b. Weekly total charges mean
E08000031,2016-2017,PRP rents and charges,,95.2,b. Weekly total charges mean
E08000031,2013-2014,PRP rents and charges,,90.7,b. Weekly total charges mean
E08000031,2015-2016,PRP rents and charges,,96.9,b. Weekly total charges mean
E08000031,2014-2015,PRP rents and charges,,87,a. Weekly rent mean
E08000032,2013-2014,PRP rents and charges,,74.6,a. Weekly rent mean
E08000032,2014-2015,PRP rents and charges,,86.5,b. Weekly total charges mean
E08000032,2016-2017,PRP rents and charges,,85.9,b. Weekly total charges mean
E08000032,2013-2014,PRP rents and charges,,84.9,b. Weekly total charges mean
E08000032,2016-2017,PRP rents and charges,,76.4,a. Weekly rent mean
E08000032,2014-2015,PRP rents and charges,,77.1,a. Weekly rent mean
E08000032,2015-2016,PRP rents and charges,,87.6,b. Weekly total charges mean
E08000032,2015-2016,PRP rents and charges,,78.1,a. Weekly rent mean
E08000033,2016-2017,PRP rents and charges,,87.6,b. Weekly total charges mean
E08000033,2013-2014,PRP rents and charges,,84.4,b. Weekly total charges mean
E08000033,2014-2015,PRP rents and charges,,78.7,a. Weekly rent mean
E08000033,2014-2015,PRP rents and charges,,86.1,b. Weekly total charges mean
E08000033,2015-2016,PRP rents and charges,,79.7,a. Weekly rent mean
E08000033,2013-2014,PRP rents and charges,,76.2,a. Weekly rent mean
E08000033,2016-2017,PRP rents and charges,,78.8,a. Weekly rent mean
E08000033,2015-2016,PRP rents and charges,,87.7,b. Weekly total charges mean
E08000034,2015-2016,PRP rents and charges,,81.9,a. Weekly rent mean
E08000034,2013-2014,PRP rents and charges,,79.7,a. Weekly rent mean
E08000034,2015-2016,PRP rents and charges,,88.9,b. Weekly total charges mean
E08000034,2016-2017,PRP rents and charges,,91,b. Weekly total charges mean
E08000034,2014-2015,PRP rents and charges,,88.5,b. Weekly total charges mean
E08000034,2014-2015,PRP rents and charges,,82,a. Weekly rent mean
E08000034,2013-2014,PRP rents and charges,,87.1,b. Weekly total charges mean
E08000034,2016-2017,PRP rents and charges,,84.9,a. Weekly rent mean
E08000035,2014-2015,PRP rents and charges,,87.6,b. Weekly total charges mean
E08000035,2014-2015,PRP rents and charges,,82.1,a. Weekly rent mean
E08000035,2013-2014,PRP rents and charges,,85.3,b. Weekly total charges mean
E08000035,2016-2017,PRP rents and charges,,83.1,a. Weekly rent mean
E08000035,2015-2016,PRP rents and charges,,89.9,b. Weekly total charges mean
E08000035,2016-2017,PRP rents and charges,,88.3,b. Weekly total charges mean
E08000035,2013-2014,PRP rents and charges,,79.6,a. Weekly rent mean
E08000035,2015-2016,PRP rents and charges,,84,a. Weekly rent mean
E08000036,2016-2017,PRP rents and charges,,83.2,b. Weekly total charges mean
E08000036,2015-2016,PRP rents and charges,,84.1,b. Weekly total charges mean
E08000036,2013-2014,PRP rents and charges,,81.2,b. Weekly total charges mean
E08000036,2016-2017,PRP rents and charges,,81.8,a. Weekly rent mean
E08000036,2014-2015,PRP rents and charges,,82.6,b. Weekly total charges mean
E08000036,2013-2014,PRP rents and charges,,80,a. Weekly rent mean
E08000036,2015-2016,PRP rents and charges,,82.7,a. Weekly rent mean
E08000036,2014-2015,PRP rents and charges,,81.2,a. Weekly rent mean
E07000004,2016-2017,PRP rents and charges,,105.9,b. Weekly total charges mean
E07000004,2015-2016,PRP rents and charges,,111.8,b. Weekly total charges mean
E07000004,2015-2016,PRP rents and charges,,107.2,a. Weekly rent mean
E07000004,2016-2017,PRP rents and charges,,99.2,a. Weekly rent mean
E07000004,2013-2014,PRP rents and charges,,102.2,b. Weekly total charges mean
E07000004,2014-2015,PRP rents and charges,,101.2,a. Weekly rent mean
E07000004,2014-2015,PRP rents and charges,,106.7,b. Weekly total charges mean
E07000004,2013-2014,PRP rents and charges,,97.8,a. Weekly rent mean
E07000005,2014-2015,PRP rents and charges,,114.6,b. Weekly total charges mean
E07000005,2016-2017,PRP rents and charges,,104.1,a. Weekly rent mean
E07000005,2013-2014,PRP rents and charges,,105.5,a. Weekly rent mean
E07000005,2013-2014,PRP rents and charges,,110.2,b. Weekly total charges mean
E07000005,2016-2017,PRP rents and charges,,115.3,b. Weekly total charges mean
E07000005,2014-2015,PRP rents and charges,,109.3,a. Weekly rent mean
E07000005,2015-2016,PRP rents and charges,,116,b. Weekly total charges mean
E07000005,2015-2016,PRP rents and charges,,109.9,a. Weekly rent mean
E07000006,2014-2015,PRP rents and charges,,135.6,b. Weekly total charges mean
E07000006,2015-2016,PRP rents and charges,,121.4,b. Weekly total charges mean
E07000006,2013-2014,PRP rents and charges,,124.1,b. Weekly total charges mean
E07000006,2013-2014,PRP rents and charges,,119,a. Weekly rent mean
E07000006,2016-2017,PRP rents and charges,,124.3,b. Weekly total charges mean
E07000006,2016-2017,PRP rents and charges,,115.5,a. Weekly rent mean
E07000006,2014-2015,PRP rents and charges,,130.9,a. Weekly rent mean
E07000006,2015-2016,PRP rents and charges,,117.7,a. Weekly rent mean
E07000007,2014-2015,PRP rents and charges,,110.8,a. Weekly rent mean
E07000007,2013-2014,PRP rents and charges,,111.6,b. Weekly total charges mean
E07000007,2016-2017,PRP rents and charges,,116,b. Weekly total charges mean
E07000007,2014-2015,PRP rents and charges,,121.5,b. Weekly total charges mean
E07000007,2015-2016,PRP rents and charges,,114,a. Weekly rent mean
E07000007,2016-2017,PRP rents and charges,,107.1,a. Weekly rent mean
E07000007,2015-2016,PRP rents and charges,,121.2,b. Weekly total charges mean
E07000007,2013-2014,PRP rents and charges,,103.8,a. Weekly rent mean
E07000008,2015-2016,PRP rents and charges,,119.8,b. Weekly total charges mean
E07000008,2016-2017,PRP rents and charges,,106,a. Weekly rent mean
E07000008,2016-2017,PRP rents and charges,,117.4,b. Weekly total charges mean
E07000008,2014-2015,PRP rents and charges,,124.8,b. Weekly total charges mean
E07000008,2014-2015,PRP rents and charges,,114.4,a. Weekly rent mean
E07000008,2013-2014,PRP rents and charges,,106.2,a. Weekly rent mean
E07000008,2013-2014,PRP rents and charges,,115.6,b. Weekly total charges mean
E07000008,2015-2016,PRP rents and charges,,109.8,a. Weekly rent mean
E07000009,2013-2014,PRP rents and charges,,93.2,a. Weekly rent mean
E07000009,2016-2017,PRP rents and charges,,101,b. Weekly total charges mean
E07000009,2013-2014,PRP rents and charges,,94.2,b. Weekly total charges mean
E07000009,2016-2017,PRP rents and charges,,99.2,a. Weekly rent mean
E07000009,2014-2015,PRP rents and charges,,100.4,a. Weekly rent mean
E07000009,2014-2015,PRP rents and charges,,102.7,b. Weekly total charges mean
E07000009,2015-2016,PRP rents and charges,,102.7,b. Weekly total charges mean
E07000009,2015-2016,PRP rents and charges,,100.6,a. Weekly rent mean
E07000010,2016-2017,PRP rents and charges,,92.6,b. Weekly total charges mean
E07000010,2014-2015,PRP rents and charges,,89.6,b. Weekly total charges mean
E07000010,2015-2016,PRP rents and charges,,93.8,a. Weekly rent mean
E07000010,2015-2016,PRP rents and charges,,95.7,b. Weekly total charges mean
E07000010,2016-2017,PRP rents and charges,,89.2,a. Weekly rent mean
E07000010,2013-2014,PRP rents and charges,,89.1,b. Weekly total charges mean
E07000010,2013-2014,PRP rents and charges,,87.3,a. Weekly rent mean
E07000010,2014-2015,PRP rents and charges,,87.7,a. Weekly rent mean
E07000011,2014-2015,PRP rents and charges,,92.5,a. Weekly rent mean
E07000011,2016-2017,PRP rents and charges,,101.1,b. Weekly total charges mean
E07000011,2013-2014,PRP rents and charges,,91.7,b. Weekly total charges mean
E07000011,2016-2017,PRP rents and charges,,93.8,a. Weekly rent mean
E07000011,2013-2014,PRP rents and charges,,90.2,a. Weekly rent mean
E07000011,2015-2016,PRP rents and charges,,93.8,a. Weekly rent mean
E07000011,2015-2016,PRP rents and charges,,96.1,b. Weekly total charges mean
E07000011,2014-2015,PRP rents and charges,,95.3,b. Weekly total charges mean
E07000012,2016-2017,PRP rents and charges,,110.8,b. Weekly total charges mean
E07000012,2014-2015,PRP rents and charges,,110.6,a. Weekly rent mean
E07000012,2013-2014,PRP rents and charges,,109.6,a. Weekly rent mean
E07000012,2015-2016,PRP rents and charges,,114.1,a. Weekly rent mean
E07000012,2015-2016,PRP rents and charges,,118,b. Weekly total charges mean
E07000012,2013-2014,PRP rents and charges,,112.2,b. Weekly total charges mean
E07000012,2016-2017,PRP rents and charges,,107.4,a. Weekly rent mean
E07000012,2014-2015,PRP rents and charges,,115.9,b. Weekly total charges mean
E07000026,2013-2014,PRP rents and charges,,84.9,b. Weekly total charges mean
E07000026,2014-2015,PRP rents and charges,,87.4,b. Weekly total charges mean
E07000026,2013-2014,PRP rents and charges,,82.2,a. Weekly rent mean
E07000026,2016-2017,PRP rents and charges,,87.2,a. Weekly rent mean
E07000026,2015-2016,PRP rents and charges,,85.9,a. Weekly rent mean
E07000026,2015-2016,PRP rents and charges,,89.3,b. Weekly total charges mean
E07000026,2016-2017,PRP rents and charges,,90.7,b. Weekly total charges mean
E07000026,2014-2015,PRP rents and charges,,84.9,a. Weekly rent mean
E07000027,2016-2017,PRP rents and charges,,82.4,a. Weekly rent mean
E07000027,2014-2015,PRP rents and charges,,85.1,a. Weekly rent mean
E07000027,2013-2014,PRP rents and charges,,79.4,a. Weekly rent mean
E07000027,2015-2016,PRP rents and charges,,84.7,b. Weekly total charges mean
E07000027,2016-2017,PRP rents and charges,,84.9,b. Weekly total charges mean
E07000027,2015-2016,PRP rents and charges,,79.7,a. Weekly rent mean
E07000027,2014-2015,PRP rents and charges,,87.1,b. Weekly total charges mean
E07000027,2013-2014,PRP rents and charges,,81.2,b. Weekly total charges mean
E07000028,2014-2015,PRP rents and charges,,82,a. Weekly rent mean
E07000028,2015-2016,PRP rents and charges,,82.6,a. Weekly rent mean
E07000028,2013-2014,PRP rents and charges,,77.6,a. Weekly rent mean
E07000028,2016-2017,PRP rents and charges,,81,a. Weekly rent mean
E07000028,2013-2014,PRP rents and charges,,79.8,b. Weekly total charges mean
E07000028,2016-2017,PRP rents and charges,,85.2,b. Weekly total charges mean
E07000028,2015-2016,PRP rents and charges,,85.6,b. Weekly total charges mean
E07000028,2014-2015,PRP rents and charges,,84.7,b. Weekly total charges mean
E07000029,2016-2017,PRP rents and charges,,89.7,b. Weekly total charges mean
E07000029,2013-2014,PRP rents and charges,,85.7,b. Weekly total charges mean
E07000029,2015-2016,PRP rents and charges,,90.1,b. Weekly total charges mean
E07000029,2016-2017,PRP rents and charges,,86.8,a. Weekly rent mean
E07000029,2015-2016,PRP rents and charges,,87.4,a. Weekly rent mean
E07000029,2013-2014,PRP rents and charges,,83.7,a. Weekly rent mean
E07000029,2014-2015,PRP rents and charges,,85.8,a. Weekly rent mean
E07000029,2014-2015,PRP rents and charges,,88,b. Weekly total charges mean
E07000030,2014-2015,PRP rents and charges,,95.7,b. Weekly total charges mean
E07000030,2013-2014,PRP rents and charges,,90.6,a. Weekly rent mean
E07000030,2014-2015,PRP rents and charges,,92.8,a. Weekly rent mean
E07000030,2016-2017,PRP rents and charges,,98.6,b. Weekly total charges mean
E07000030,2016-2017,PRP rents and charges,,95.3,a. Weekly rent mean
E07000030,2015-2016,PRP rents and charges,,96,a. Weekly rent mean
E07000030,2015-2016,PRP rents and charges,,98.7,b. Weekly total charges mean
E07000030,2013-2014,PRP rents and charges,,93.6,b. Weekly total charges mean
E07000031,2014-2015,PRP rents and charges,,97.3,b. Weekly total charges mean
E07000031,2015-2016,PRP rents and charges,,101.1,b. Weekly total charges mean
E07000031,2014-2015,PRP rents and charges,,95.5,a. Weekly rent mean
E07000031,2016-2017,PRP rents and charges,,98.2,b. Weekly total charges mean
E07000031,2013-2014,PRP rents and charges,,90.5,a. Weekly rent mean
E07000031,2016-2017,PRP rents and charges,,95.5,a. Weekly rent mean
E07000031,2015-2016,PRP rents and charges,,98.4,a. Weekly rent mean
E07000031,2013-2014,PRP rents and charges,,92.5,b. Weekly total charges mean
E07000032,2014-2015,PRP rents and charges,,88.9,a. Weekly rent mean
E07000032,2015-2016,PRP rents and charges,,90.1,a. Weekly rent mean
E07000032,2016-2017,PRP rents and charges,,90.1,b. Weekly total charges mean
E07000032,2015-2016,PRP rents and charges,,92.8,b. Weekly total charges mean
E07000032,2013-2014,PRP rents and charges,,85.1,a. Weekly rent mean
E07000032,2016-2017,PRP rents and charges,,87.5,a. Weekly rent mean
E07000032,2014-2015,PRP rents and charges,,91.2,b. Weekly total charges mean
E07000032,2013-2014,PRP rents and charges,,87.7,b. Weekly total charges mean
E07000033,2014-2015,PRP rents and charges,,89.3,a. Weekly rent mean
E07000033,2014-2015,PRP rents and charges,,91.9,b. Weekly total charges mean
